event_id,timestamp,user_id,role,department,network_zone,device_id,resource_id,sensitivity,action,outcome,access_frequency,recent_failure_count,session_resource_variety,is_off_hours,device_novelty,sensitivity_mismatch,peer_rarity_score,user_hour_deviation,zone_risk,cross_department,iso_score,calculated_risk_score_ai,final_decision,decision_reason,is_anomaly,anomaly_type
EVT_00368,2026-05-01 11:24:34,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_20,Internal,Execute,Success,1.0,0.0,1.0,0,0,0,0.9411764705882353,2.3000000000000007,0,0,0.33647055797332465,1.7,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.,0,
EVT_00369,2026-05-01 11:24:43,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_02,Public,Read,Success,1.0,0.0,2.0,0,0,0,0.9514563106796117,2.0500000000000007,0,0,0.3558281772363546,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00370,2026-05-01 11:24:45,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_PUB_01,Public,Read,Success,1.0,0.0,1.0,0,0,0,0.9711538461538461,1.5,0,0,0.34288327611344027,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00371,2026-05-01 11:24:56,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_28,Internal,Write,Success,2.0,0.0,3.0,0,0,0,0.9705882352941176,1.3636363636363633,0,0,0.4426832283666423,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00372,2026-05-01 11:25:08,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_LEDGER,Confidential,Read,Success,2.0,0.0,2.0,0,0,1,0.9523809523809523,1.5,0,0,0.49036392933326256,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00373,2026-05-01 11:25:15,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_GEN_28,Internal,Write,Success,2.0,0.0,2.0,0,0,0,0.974025974025974,0.0,0,0,0.4203532573571215,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00374,2026-05-01 11:25:21,USR_012,Manager,Sales,Public_Internet,DEV_112,RES_GEN_27,Internal,Write,Success,1.0,0.0,1.0,0,0,0,0.9540229885057472,2.0999999999999996,2,0,0.4318943486516277,83.5,BLOCK,Critical AI risk (84/100). High probability of active compromise.,0,
EVT_00375,2026-05-01 11:25:50,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_28,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9318181818181819,2.8888888888888893,0,0,0.3496111288134381,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00376,2026-05-01 11:26:00,USR_020,Manager,Engineering,VPN_Remote,DEV_120,RES_PUB_03,Public,Read,Success,1.0,0.0,1.0,0,0,0,0.9514563106796117,2.8571428571428577,1,0,0.3626900443980104,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00377,2026-05-01 11:26:25,USR_001,Employee,Engineering,Internal_Corporate,DEV_101,RES_INT_02,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9519230769230769,2.5,0,0,0.33621800414533404,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00378,2026-05-01 11:26:48,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_GEN_27,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9358974358974359,2.0,0,0,0.3612047432566859,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00379,2026-05-01 11:26:55,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_GEN_19,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9333333333333333,3.25,0,0,0.34661686637232014,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00380,2026-05-01 11:27:40,USR_027,Manager,Finance,VPN_Remote,DEV_127,RES_GEN_21,Internal,Read,Success,2.0,0.0,2.0,0,0,0,1.0,1.375,1,0,0.4930832319127133,13.8,ALLOW,Low AI risk (14/100). Request matches baseline behaviour.,0,
EVT_00381,2026-05-01 11:29:24,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_29,Internal,Read,Success,2.0,0.0,3.0,0,0,0,0.9065420560747663,1.2222222222222214,0,0,0.4875847480883201,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00382,2026-05-01 11:29:33,USR_017,Admin,Finance,VPN_Remote,DEV_117,RES_GEN_29,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.8981481481481481,1.5,1,0,0.45368633170895756,2.3,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.,0,
EVT_00383,2026-05-01 11:29:50,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_PUB_01,Public,Read,Success,1.0,0.0,1.0,0,0,0,0.9493670886075949,2.0909090909090917,0,0,0.3344189953750517,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00384,2026-05-01 11:30:03,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_SAL_PIPE,Confidential,Read,Success,1.0,0.0,1.0,0,0,1,0.9213483146067416,2.1111111111111107,0,0,0.46488363727896925,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00385,2026-05-01 11:30:18,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_22,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9357798165137614,2.1818181818181817,0,0,0.3391740468193369,8.2,ALLOW,Low AI risk (8/100). Request matches baseline behaviour.,0,
EVT_00386,2026-05-01 11:30:19,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_19,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9245283018867925,2.6923076923076916,0,0,0.3877273314552368,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00387,2026-05-01 11:30:28,USR_031,Employee,Engineering,Internal_Corporate,DEV_131,RES_INT_04,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9813084112149533,2.5,0,0,0.3637049078664665,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00388,2026-05-01 11:30:32,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_INT_02,Internal,Delete,Success,1.0,0.0,1.0,0,0,0,0.9777777777777777,2.0,0,0,0.35087901324073767,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00389,2026-05-01 11:30:37,USR_017,Admin,Finance,Internal_Corporate,DEV_117,RES_GEN_20,Internal,Read,Success,2.0,0.0,2.0,0,0,0,0.9363636363636364,1.1999999999999993,0,0,0.37771562351910853,19.3,ALLOW,Low AI risk (19/100). Request matches baseline behaviour.,0,
EVT_00390,2026-05-01 11:30:43,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_PUB_02,Public,Write,Success,1.0,0.0,1.0,0,0,0,0.9722222222222222,2.7142857142857135,0,0,0.34543638227503737,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00391,2026-05-01 11:30:45,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_21,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.8875,2.5,0,0,0.4421682109582827,1.3,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00392,2026-05-01 11:31:38,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_GEN_19,Internal,Write,Success,1.0,0.0,1.0,0,0,0,0.9174311926605505,2.8181818181818183,0,0,0.3768162303812447,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00394,2026-05-01 11:32:16,USR_031,Employee,Engineering,Internal_Corporate,DEV_131,RES_HR_PAYROLL,Confidential,Read,Success,1.0,0.0,2.0,0,0,1,1.0,1.666666666666666,0,1,0.6169695603630472,99.8,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,Unusual_Resource_Access
EVT_00393,2026-05-01 11:32:16,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_25,Internal,Delete,Success,2.0,0.0,2.0,0,0,0,0.963963963963964,3.333333333333333,0,0,0.3998714668086655,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00395,2026-05-01 11:32:25,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9560439560439561,1.875,0,0,0.35620124053660035,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00396,2026-05-01 11:32:44,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_GEN_25,Internal,Execute,Success,1.0,0.0,1.0,0,0,0,0.9553571428571429,0.5,0,0,0.3403603206612907,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00397,2026-05-01 11:33:03,USR_003,Employee,Engineering,Internal_Corporate,DEV_103,RES_GEN_23,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9459459459459459,0.75,0,0,0.33686518410315336,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00398,2026-05-01 11:33:09,USR_023,Intern,HR,VPN_Remote,DEV_123,RES_PUB_02,Public,Read,Success,1.0,1.0,3.0,0,0,0,0.9506172839506173,0.0,1,0,0.5671971394377843,2.6,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.,0,
EVT_00399,2026-05-01 11:33:09,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_PUB_01,Public,Read,Failure,1.0,0.0,1.0,0,0,0,0.9646017699115044,2.1111111111111107,0,0,0.3389045027049288,1.8,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.,0,
EVT_00400,2026-05-01 11:33:26,USR_009,Admin,Engineering,VPN_Remote,DEV_109,RES_INT_01,Internal,Read,Success,2.0,0.0,3.0,0,0,0,0.9732142857142857,2.5,1,0,0.4929802493829333,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00401,2026-05-01 11:34:13,USR_016,Manager,Sales,Internal_Corporate,DEV_116,RES_INT_02,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.967391304347826,2.0,0,0,0.3407777780470465,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00402,2026-05-01 11:34:26,USR_034,Intern,Sales,VPN_Remote,DEV_134,RES_INT_04,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.967741935483871,5.0,1,0,0.39372732881401734,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00403,2026-05-01 11:34:35,USR_042,Manager,HR,VPN_Remote,DEV_142,RES_HR_MEDICAL,Privileged,Read,Success,1.0,0.0,1.0,0,0,0,0.926829268292683,3.5,1,0,0.3869890054644213,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00404,2026-05-01 11:34:59,USR_012,Manager,Sales,Public_Internet,DEV_112,RES_PUB_01,Public,Read,Success,1.0,0.0,2.0,0,0,0,0.9042553191489362,1.9090909090909083,2,0,0.5308745641290437,69.1,CHALLENGE,Medium AI risk (69/100). Context: behavioural deviation from baseline. Step-up MFA required.,0,
EVT_00405,2026-05-01 11:35:04,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_INT_04,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9578947368421052,2.0,0,0,0.3359049604744861,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00406,2026-05-01 11:35:19,USR_002,Employee,Sales,Internal_Corporate,DEV_102,RES_GEN_19,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9479166666666666,1.8571428571428577,0,0,0.33333511868385807,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00407,2026-05-01 11:35:21,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_GEN_19,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.911504424778761,4.666666666666667,0,0,0.407962774058204,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00408,2026-05-01 11:36:10,USR_022,Employee,Engineering,VPN_Remote,DEV_UNKNOWN_5034,RES_HR_PAYROLL,Confidential,Delete,Success,2.0,0.0,2.0,0,1,1,0.9912280701754386,4.0,1,1,0.7103792460803228,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,New_Device_Sensitive
EVT_00409,2026-05-01 11:36:23,USR_017,Admin,Finance,Internal_Corporate,DEV_117,RES_INT_03,Internal,Read,Success,1.0,0.0,3.0,0,0,0,0.9649122807017544,1.0,0,0,0.4223648963712466,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00410,2026-05-01 11:36:30,USR_036,Manager,HR,Internal_Corporate,DEV_136,RES_HR_MEDICAL,Privileged,Read,Success,1.0,0.0,1.0,0,0,0,0.9156626506024097,4.0,0,0,0.38924307537520453,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00411,2026-05-01 11:37:00,USR_043,Employee,Sales,VPN_Remote,DEV_143,RES_GEN_23,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9587628865979382,1.75,1,0,0.3864429683007484,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00412,2026-05-01 11:37:14,USR_044,Employee,HR,Internal_Corporate,DEV_144,RES_INT_01,Internal,Write,Success,1.0,0.0,1.0,0,0,0,0.9285714285714286,4.333333333333333,0,0,0.36331842117174695,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00413,2026-05-01 11:37:30,USR_041,Admin,Engineering,Internal_Corporate,DEV_141,RES_ENG_PROD_DB,Privileged,Read,Success,1.0,0.0,1.0,0,0,0,0.9304347826086956,4.0,0,0,0.35546353156026617,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00414,2026-05-01 11:37:56,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_PUB_01,Public,Read,Success,2.0,0.0,3.0,0,0,0,0.8979591836734694,1.5555555555555554,0,0,0.5111371822288651,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00415,2026-05-01 11:38:23,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_25,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9696969696969697,2.5999999999999996,0,0,0.3686255199611105,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00416,2026-05-01 11:38:38,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_GEN_25,Internal,Write,Success,1.0,0.0,3.0,0,0,0,0.96,1.666666666666666,1,0,0.45071625946278965,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00417,2026-05-01 11:39:39,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_28,Internal,Execute,Success,2.0,0.0,2.0,0,0,0,0.9306930693069306,2.3636363636363633,0,0,0.3980220286016991,1.2,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00418,2026-05-01 11:40:10,USR_032,Employee,Engineering,VPN_Remote,DEV_132,RES_GEN_23,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9396551724137931,1.25,1,0,0.36547244936092643,1.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.,0,
EVT_00419,2026-05-01 11:40:21,USR_009,Admin,Engineering,Public_Internet,DEV_109,RES_GEN_20,Internal,Write,Success,1.0,0.0,3.0,0,0,0,0.9829059829059829,2.333333333333334,2,0,0.5522305425498726,81.6,BLOCK,Critical AI risk (82/100). High probability of active compromise.,0,
EVT_00420,2026-05-01 11:41:06,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_22,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9304347826086956,2.0,0,0,0.345377705875239,4.7,ALLOW,Low AI risk (5/100). Request matches baseline behaviour.,0,
EVT_00421,2026-05-01 11:41:11,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_27,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9827586206896551,2.8571428571428577,0,0,0.3998839400117204,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00422,2026-05-01 11:41:14,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_PUB_03,Public,Read,Success,1.0,0.0,1.0,0,0,0,0.9401709401709402,2.0909090909090917,0,0,0.3368995449621147,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00423,2026-05-01 11:41:51,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_INT_01,Internal,Write,Success,1.0,0.0,1.0,0,0,0,0.9661016949152542,2.0,0,0,0.3397965184553798,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00424,2026-05-01 11:41:55,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_GEN_20,Internal,Write,Success,1.0,0.0,1.0,0,0,0,0.9322033898305084,1.333333333333334,0,0,0.3445762376623156,8.1,ALLOW,Low AI risk (8/100). Request matches baseline behaviour.,0,
EVT_00425,2026-05-01 11:41:59,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_25,Internal,Read,Success,3.0,0.0,2.0,0,0,0,0.9509803921568627,2.166666666666666,0,0,0.42754882806689115,9.7,ALLOW,Low AI risk (10/100). Request matches baseline behaviour.,0,
EVT_00426,2026-05-01 11:42:03,USR_050,Admin,Sales,Internal_Corporate,DEV_150,RES_INT_04,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9514563106796117,1.0,0,0,0.3347286446413199,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00427,2026-05-01 11:42:39,USR_032,Employee,Engineering,VPN_Remote,DEV_132,RES_GEN_29,Internal,Read,Success,2.0,0.0,2.0,0,0,0,0.957983193277311,1.1538461538461533,1,0,0.4200930489166102,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00428,2026-05-01 11:43:02,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_GEN_28,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9647058823529412,1.333333333333334,0,0,0.33924121111182454,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00429,2026-05-01 11:43:11,USR_005,Manager,Sales,VPN_Remote,DEV_105,RES_GEN_26,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9903846153846154,2.1999999999999993,1,0,0.4177454330278101,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00430,2026-05-01 11:43:25,USR_050,Admin,Sales,VPN_Remote,DEV_150,RES_INT_01,Internal,Execute,Success,2.0,0.0,2.0,0,0,0,0.9714285714285714,0.6666666666666661,1,0,0.43812342158642315,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00431,2026-05-01 11:43:35,USR_018,Employee,Engineering,Public_Internet,DEV_118,RES_SAL_CONTRACTS,Privileged,Execute,Failure,1.0,1.0,1.0,0,0,1,0.9833333333333333,1.333333333333334,2,1,0.6570518513048912,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,Privilege_Escalation
EVT_00432,2026-05-01 11:43:39,USR_018,Employee,Engineering,Public_Internet,DEV_118,RES_SAL_CONTRACTS,Privileged,Execute,Failure,2.0,2.0,1.0,0,0,1,0.9752066115702479,1.0,2,1,0.6825024219909671,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,Privilege_Escalation
EVT_00433,2026-05-01 11:43:40,USR_018,Employee,Engineering,Public_Internet,DEV_118,RES_SAL_CONTRACTS,Privileged,Execute,Failure,3.0,3.0,1.0,0,0,1,0.9672131147540983,0.8000000000000007,2,1,0.696400668857933,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,Privilege_Escalation
EVT_00434,2026-05-01 11:43:43,USR_018,Employee,Engineering,Public_Internet,DEV_118,RES_SAL_CONTRACTS,Privileged,Execute,Failure,4.0,4.0,1.0,0,0,1,0.959349593495935,0.6666666666666661,2,1,0.7167239037200634,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,Privilege_Escalation
EVT_00435,2026-05-01 11:43:47,USR_018,Employee,Engineering,Public_Internet,DEV_118,RES_SAL_CONTRACTS,Privileged,Execute,Failure,5.0,5.0,1.0,0,0,1,0.9516129032258065,0.5714285714285712,2,1,0.7225374564432246,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,Privilege_Escalation
EVT_00436,2026-05-01 11:43:55,USR_018,Employee,Engineering,Public_Internet,DEV_118,RES_SAL_CONTRACTS,Privileged,Execute,Success,6.0,5.0,1.0,0,0,1,0.944,0.5,2,1,0.7275715504639567,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.,1,Privilege_Escalation
EVT_00437,2026-05-01 11:44:49,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_GEN_24,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9433962264150944,2.0,0,0,0.3346320335284765,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00438,2026-05-01 11:45:24,USR_049,Employee,Finance,VPN_Remote,DEV_149,RES_GEN_27,Internal,Read,Success,2.0,0.0,2.0,0,0,0,0.9747899159663865,2.5,1,0,0.44372231140323687,1.6,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.,0,
EVT_00439,2026-05-01 11:46:13,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_INT_01,Internal,Execute,Success,1.0,0.0,2.0,0,0,0,0.9603174603174603,2.1875,0,0,0.36051171200398385,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00440,2026-05-01 11:47:08,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_GEN_24,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9345794392523364,1.7142857142857135,1,0,0.39198304695386654,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00441,2026-05-01 11:47:18,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_FIN_TAX,Confidential,Read,Success,1.0,0.0,1.0,0,0,1,0.9666666666666667,1.9523809523809526,0,0,0.43643989926454785,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00442,2026-05-01 11:48:10,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_29,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9008264462809917,1.8461538461538467,0,0,0.44419453058320496,1.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.,0,
EVT_00443,2026-05-01 11:49:05,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_LEDGER,Confidential,Read,Success,1.0,0.0,1.0,0,0,1,0.9508196721311475,1.333333333333334,0,0,0.4267659979632073,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00444,2026-05-01 11:49:10,USR_058,Employee,HR,Internal_Corporate,DEV_158,RES_INT_01,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9186046511627907,1.25,0,0,0.37194853702658226,6.3,ALLOW,Low AI risk (6/100). Request matches baseline behaviour.,0,
EVT_00445,2026-05-01 11:49:16,USR_020,Manager,Engineering,Internal_Corporate,DEV_120,RES_GEN_26,Internal,Write,Success,1.0,0.0,1.0,0,0,0,0.937007874015748,2.5,0,0,0.3400918137626918,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00446,2026-05-01 11:49:35,USR_026,Manager,Engineering,Internal_Corporate,DEV_126,RES_GEN_26,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9296875,1.8000000000000007,0,0,0.34513506723855397,3.3,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.,0,
EVT_00447,2026-05-01 11:49:49,USR_041,Admin,Engineering,Internal_Corporate,DEV_141,RES_INT_02,Internal,Write,Success,1.0,0.0,2.0,0,0,0,0.9534883720930233,3.333333333333333,0,0,0.3686465743435165,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00448,2026-05-01 11:50:40,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_28,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9259259259259259,1.5,0,0,0.37543308111128854,1.4,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00449,2026-05-01 11:51:19,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_GEN_23,Internal,Write,Failure,1.0,1.0,2.0,0,0,0,0.9885057471264368,1.0,0,0,0.5268134446734846,6.1,ALLOW,Low AI risk (6/100). Request matches baseline behaviour.,0,
EVT_00450,2026-05-01 11:51:21,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_FIN_LEDGER,Confidential,Read,Success,1.0,0.0,2.0,0,0,1,0.943089430894309,2.2222222222222214,0,0,0.4684021348187048,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00451,2026-05-01 11:52:05,USR_004,Employee,Sales,VPN_Remote,DEV_104,RES_SAL_CRM,Internal,Delete,Success,1.0,0.0,1.0,0,0,0,0.9908256880733946,3.0,1,0,0.42176761411325664,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00452,2026-05-01 11:52:20,USR_028,Employee,Engineering,Internal_Corporate,DEV_128,RES_GEN_27,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9923076923076923,2.0,0,0,0.3919056433627818,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00453,2026-05-01 11:52:44,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_INT_01,Internal,Read,Success,2.0,0.0,3.0,0,0,0,0.9636363636363636,1.3636363636363633,0,0,0.4347099788086363,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.,0,
EVT_00454,2026-05-01 11:53:30,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_GEN_24,Internal,Read,Success,1.0,0.0,2.0,0,0,0,0.9193548387096774,1.8636363636363633,0,0,0.4009825988690398,1.6,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.,0,
EVT_00455,2026-05-01 11:54:26,USR_003,Employee,Engineering,Public_Internet,DEV_103,RES_GEN_24,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9541984732824428,0.5999999999999996,2,0,0.4394006924808988,73.9,CHALLENGE,Medium AI risk (74/100). Context: behavioural deviation from baseline. Step-up MFA required.,0,
EVT_00456,2026-05-01 11:54:56,USR_057,Employee,Sales,Internal_Corporate,DEV_157,RES_INT_01,Internal,Write,Success,1.0,0.0,1.0,0,0,0,0.954954954954955,2.0,0,0,0.33427355318495156,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00457,2026-05-01 11:55:01,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_GEN_21,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.9696969696969697,2.8888888888888893,0,0,0.3452155347223549,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
EVT_00458,2026-05-01 11:55:09,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_GEN_26,Internal,Read,Success,1.0,0.0,1.0,0,0,0,0.976,1.9000000000000004,0,0,0.3491606472086617,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.,0,
